"DATA","Portata fiume (m³/s)"
"2021-02-05","2.46"
"2021-02-06","2.81"
"2021-02-07","3.34"
"2021-02-08","3.21"
"2021-02-09","2.79"
"2021-02-10","2.70"
"2021-02-11","2.49"
"2021-02-12","2.30"
"2021-02-13","1.93"
"2021-02-14","1.66"
"2021-02-15","1.51"
"2021-02-16","1.52"
"2021-02-17","1.64"
"2021-02-18","1.79"
"2021-02-19","1.77"
"2021-02-20","1.90"
"2021-02-21","2.22"
"2021-02-22","2.26"
"2021-02-23","2.41"
"2021-02-24","3.33"
"2021-02-25","4.08"
"2021-02-26","4.29"
"2021-02-27","4.37"
"2021-02-28","3.82"
"2021-03-01","3.37"
"2021-03-02","3.04"
"2021-03-03","2.81"
"2021-03-04","2.55"
"2021-03-05","2.33"
"2021-03-06","2.33"
"2021-03-07","2.04"
"2021-03-08","1.97"
"2021-03-09","1.91"
"2021-03-10","1.75"
"2021-03-11","1.72"
"2021-03-12","1.86"
"2021-03-13","2.16"
"2021-03-14","2.18"
"2021-03-15","2.02"
"2021-03-16","1.91"
"2021-03-17","1.80"
"2021-03-18","1.71"
"2021-03-19","1.59"
"2021-03-20","1.41"
"2021-03-21","1.26"
"2021-03-22","1.20"
"2021-03-23","1.17"
"2021-03-24","1.26"
"2021-03-25","1.52"
"2021-03-26","2.10"
"2021-03-27","2.51"
"2021-03-28","3.04"
"2021-03-29","3.62"
"2021-03-30","4.13"
"2021-03-31","5.00"
"2021-04-01","5.47"
"2021-04-02","5.92"
"2021-04-03","5.92"
"2021-04-04","4.76"
"2021-04-05","3.76"
"2021-04-06","3.51"
"2021-04-07","2.92"
"2021-04-08","2.31"
"2021-04-09","2.10"
"2021-04-10","2.15"
"2021-04-11","2.36"
"2021-04-12","2.76"
"2021-04-13","2.83"
"2021-04-14","2.51"
"2021-04-15","2.25"
"2021-04-16","2.03"
"2021-04-17","1.90"
"2021-04-18","1.83"
"2021-04-19","1.82"
"2021-04-20","1.92"
"2021-04-21","2.42"
"2021-04-22","2.60"
"2021-04-23","2.85"
"2021-04-24","3.53"
"2021-04-25","4.22"
"2021-04-26","5.43"
"2021-04-27","5.34"
"2021-04-28","4.28"
"2021-04-29","5.85"
"2021-04-30","7.09"
"2021-05-01","7.47"
"2021-05-02","7.30"
"2021-05-03","5.82"
"2021-05-04","5.32"
"2021-05-05","5.67"
"2021-05-06","5.94"
"2021-05-07","6.44"
"2021-05-08","6.18"
"2021-05-09","5.57"
"2021-05-10","7.05"
"2021-05-11","15.15"
"2021-05-12","10.66"
"2021-05-13","10.51"
"2021-05-14","8.53"
"2021-05-15","7.13"
"2021-05-16","6.58"
"2021-05-17","6.06"
"2021-05-18","5.70"
"2021-05-19","5.15"
"2021-05-20","3.95"
"2021-05-21","4.28"
"2021-05-22","5.12"
"2021-05-23","4.56"
"2021-05-24","4.72"
"2021-05-25","4.04"
"2021-05-26","3.67"
"2021-05-27","3.64"
"2021-05-28","3.56"
"2021-05-29","3.52"
"2021-05-30","4.51"
"2021-05-31","3.85"
"2021-06-01","3.50"
"2021-06-02","3.39"
"2021-06-03","2.92"
"2021-06-04","2.82"
"2021-06-05","3.10"
"2021-06-06","3.11"
"2021-06-07","5.82"
"2021-06-08","10.43"
"2021-06-09","7.22"
"2021-06-10","5.09"
"2021-06-11","4.25"
"2021-06-12","3.84"
"2021-06-13","3.41"
"2021-06-14","3.25"
"2021-06-15","3.11"
"2021-06-16","2.90"
"2021-06-17","2.87"
"2021-06-18","2.44"
"2021-06-19","2.30"
"2021-06-20","2.25"
"2021-06-21","2.02"
"2021-06-22","1.82"
"2021-06-23","1.61"
"2021-06-24","1.50"
"2021-06-25","1.38"
"2021-06-26","1.31"
"2021-06-27","1.24"
"2021-06-28","1.15"
"2021-06-29","1.07"
"2021-06-30","0.99"
"2021-07-01","0.93"
"2021-07-02","0.88"
"2021-07-03","0.93"
"2021-07-04","1.00"
"2021-07-05","0.85"
"2021-07-06","0.83"
"2021-07-07","0.80"
"2021-07-08","1.09"
"2021-07-09","0.81"
"2021-07-10","0.71"
"2021-07-11","0.71"
"2021-07-12","0.72"
"2021-07-13","0.68"
"2021-07-14","0.64"
"2021-07-15","0.65"
"2021-07-16","1.32"
"2021-07-17","1.33"
"2021-07-18","0.89"
"2021-07-19","0.78"
"2021-07-20","0.73"
"2021-07-21","0.85"
"2021-07-22","0.74"
"2021-07-23","0.71"
"2021-07-24","0.67"
"2021-07-25","0.64"
"2021-07-26","0.63"
"2021-07-27","0.60"
"2021-07-28","0.57"
"2021-07-29","0.53"
"2021-07-30","0.55"
"2021-07-31","0.52"
"2021-08-01","0.67"
"2021-08-02","0.56"
"2021-08-03","0.47"
"2021-08-04","0.48"
"2021-08-05","0.42"
"2021-08-06","0.40"
"2021-08-07","0.42"
"2021-08-08","0.38"
"2021-08-09","0.36"
"2021-08-10","0.36"
"2021-08-11","0.36"
"2021-08-12","0.36"
"2021-08-13","0.33"
"2021-08-14","0.35"
"2021-08-15","0.34"
"2021-08-16","0.33"
"2021-08-17","0.28"
"2021-08-18","0.26"
"2021-08-19","0.28"
"2021-08-20","0.29"
"2021-08-21","0.28"
"2021-08-22","0.30"
"2021-08-23","0.27"
"2021-08-24","0.35"
"2021-08-25","0.40"
"2021-08-26","0.29"
"2021-08-27","0.29"
"2021-08-28","0.40"
"2021-08-29","0.29"
"2021-08-30","0.27"
"2021-08-31","0.27"
"2021-09-01","0.28"
"2021-09-02","0.27"
"2021-09-03","0.25"
"2021-09-04","0.25"
"2021-09-05","0.23"
"2021-09-06","0.31"
"2021-09-07","0.29"
"2021-09-08","0.25"
"2021-09-09","0.24"
"2021-09-10","0.23"
"2021-09-11","0.22"
"2021-09-12","0.23"
"2021-09-13","0.22"
"2021-09-14","0.23"
"2021-09-15","0.24"
"2021-09-16","0.28"
"2021-09-17","0.28"
"2021-09-18","0.24"
"2021-09-19","0.24"
"2021-09-20","0.35"
"2021-09-21","0.39"
"2021-09-22","0.29"
"2021-09-23","0.26"
"2021-09-24","0.25"
"2021-09-25","0.25"
"2021-09-26","0.39"
"2021-09-27","0.32"
"2021-09-28","0.27"
"2021-09-29","0.25"
"2021-09-30","0.22"
"2021-10-01","0.23"
"2021-10-02","0.22"
"2021-10-03","0.23"
"2021-10-04","0.53"
"2021-10-05","0.95"
"2021-10-06","0.51"
"2021-10-07","0.37"
"2021-10-08","0.34"
"2021-10-09","0.32"
"2021-10-10","0.27"
"2021-10-11","0.24"
"2021-10-12","0.24"
"2021-10-13","0.24"
"2021-10-14","0.21"
"2021-10-15","0.20"
"2021-10-16","0.20"
"2021-10-17","0.20"
"2021-10-18","0.18"
"2021-10-19","0.19"
"2021-10-20","0.19"
"2021-10-21","0.20"
"2021-10-22","0.18"
"2021-10-23","0.18"
"2021-10-24","0.18"
"2021-10-25","0.17"
"2021-10-26","0.16"
"2021-10-27","0.17"
"2021-10-28","0.16"
"2021-10-29","0.16"
"2021-10-30","0.18"
"2021-10-31","0.20"
"2021-11-01","0.96"
"2021-11-02","0.99"
"2021-11-03","0.72"
"2021-11-04","0.76"
"2021-11-05","0.54"
"2021-11-06","0.41"
"2021-11-07","0.38"
"2021-11-08","0.37"
"2021-11-09","0.58"
"2021-11-10","1.58"
"2021-11-11","6.29"
"2021-11-12","4.59"
"2021-11-13","3.04"
"2021-11-14","2.59"
"2021-11-15","10.50"
"2021-11-16","8.26"
"2021-11-17","5.76"
"2021-11-18","4.49"
"2021-11-19","3.71"
"2021-11-20","2.97"
"2021-11-21","2.74"
"2021-11-22","2.30"
"2021-11-23","2.68"
"2021-11-24","2.43"
"2021-11-25","2.34"
"2021-11-26","2.20"
"2021-11-27","2.11"
"2021-11-28","1.85"
"2021-11-29","1.61"
"2021-11-30","1.35"
"2021-12-01","1.33"
"2021-12-02","1.30"
"2021-12-03","1.18"
"2021-12-04","1.07"
"2021-12-05","1.08"
"2021-12-06","1.00"
"2021-12-07","0.94"
"2021-12-08","0.94"
"2021-12-09","0.92"
"2021-12-10","0.87"
"2021-12-11","0.83"
"2021-12-12","0.76"
"2021-12-13","0.78"
"2021-12-14","0.83"
"2021-12-15","0.86"
"2021-12-16","0.82"
"2021-12-17","0.86"
"2021-12-18","0.82"
"2021-12-19","0.81"
"2021-12-20","0.80"
"2021-12-21","0.81"
"2021-12-22","0.75"
"2021-12-23","0.70"
"2021-12-24","0.72"
"2021-12-25","0.81"
"2021-12-26","0.78"
"2021-12-27","0.73"
"2021-12-28","0.70"
"2021-12-29","0.71"
"2021-12-30","1.05"
"2021-12-31","1.20"
"2022-01-01","1.15"
"2022-01-02","1.13"
"2022-01-03","1.15"
"2022-01-04","1.15"
"2022-01-05","1.16"
"2022-01-06","1.05"
"2022-01-07","0.94"
"2022-01-08","0.89"
"2022-01-09","0.87"
"2022-01-10","0.82"
"2022-01-11","0.73"
"2022-01-12","0.68"
"2022-01-13","0.66"
"2022-01-14","0.68"
"2022-01-15","0.67"
"2022-01-16","0.66"
"2022-01-17","0.64"
"2022-01-18","0.63"
"2022-01-19","0.61"
"2022-01-20","0.60"
"2022-01-21","0.59"
"2022-01-22","0.57"
"2022-01-23","0.55"
"2022-01-24","0.56"
"2022-01-25","0.55"
"2022-01-26","0.53"
"2022-01-27","0.53"
"2022-01-28","0.54"
"2022-01-29","0.52"
"2022-01-30","0.52"
"2022-01-31","0.54"
"2022-02-01","0.54"
"2022-02-02","0.52"
"2022-02-03","0.53"
"2022-02-04","0.53"
"2022-02-05","0.52"
"2022-02-06","0.52"
"2022-02-07","0.52"
"2022-02-08","0.49"
"2022-02-09","0.49"
"2022-02-10","0.52"
"2022-02-11","0.52"
"2022-02-12","0.51"
"2022-02-13","0.50"
"2022-02-14","0.50"
"2022-02-15","0.50"
"2022-02-16","0.50"
"2022-02-17","0.60"
"2022-02-18","0.65"
"2022-02-19","0.66"
"2022-02-20","0.61"
"2022-02-21","0.60"
"2022-02-22","0.53"
"2022-02-23","0.53"
"2022-02-24","0.53"
"2022-02-25","0.52"
"2022-02-26","0.49"
"2022-02-27","0.48"
"2022-02-28","0.46"
"2022-03-01","0.47"
"2022-03-02","0.46"
"2022-03-03","0.46"
"2022-03-04","0.48"
"2022-03-05","0.50"
"2022-03-06","0.44"
"2022-03-07","0.45"
"2022-03-08","0.45"
"2022-03-09","0.43"
"2022-03-10","0.45"
"2022-03-11","0.44"
"2022-03-12","0.43"
"2022-03-13","0.43"
"2022-03-14","0.46"
"2022-03-15","0.47"
"2022-03-16","0.53"
"2022-03-17","0.68"
"2022-03-18","0.74"
"2022-03-19","0.67"
"2022-03-20","0.59"
"2022-03-21","0.55"
"2022-03-22","0.55"
"2022-03-23","0.53"
"2022-03-24","0.54"
"2022-03-25","0.59"
"2022-03-26","0.61"
"2022-03-27","0.65"
"2022-03-28","0.61"
"2022-03-29","0.69"
"2022-03-30","0.84"
"2022-03-31","1.12"
"2022-04-01","1.25"
"2022-04-02","1.11"
"2022-04-03","0.98"
"2022-04-04","0.92"
"2022-04-05","1.07"
"2022-04-06","1.20"
"2022-04-07","1.14"
"2022-04-08","1.37"
"2022-04-09","1.59"
"2022-04-10","1.35"
"2022-04-11","1.28"
"2022-04-12","1.33"
"2022-04-13","1.55"
"2022-04-14","1.71"
"2022-04-15","1.92"
"2022-04-16","2.14"
"2022-04-17","2.23"
"2022-04-18","1.97"
"2022-04-19","2.00"
"2022-04-20","1.93"
"2022-04-21","2.02"
"2022-04-22","2.79"
"2022-04-23","3.93"
"2022-04-24","4.77"
"2022-04-25","3.57"
"2022-04-26","3.42"
"2022-04-27","3.20"
"2022-04-28","3.21"
"2022-04-29","3.07"
"2022-04-30","2.85"
"2022-05-01","2.55"
"2022-05-02","2.40"
"2022-05-03","2.52"
"2022-05-04","2.51"
"2022-05-05","2.86"
"2022-05-06","11.44"
"2022-05-07","15.46"
"2022-05-08","20.43"
"2022-05-09","14.48"
"2022-05-10","7.95"
"2022-05-11","6.15"
"2022-05-12","5.56"
"2022-05-13","4.94"
"2022-05-14","4.36"
"2022-05-15","3.90"
"2022-05-16","3.42"
"2022-05-17","3.15"
"2022-05-18","2.94"
"2022-05-19","2.90"
"2022-05-20","2.51"
"2022-05-21","2.28"
"2022-05-22","2.09"
"2022-05-23","1.99"
"2022-05-24","1.82"
"2022-05-25","1.73"
"2022-05-26","1.45"
"2022-05-27","1.33"
"2022-05-28","1.28"
"2022-05-29","1.83"
"2022-05-30","1.52"
"2022-05-31","1.33"
"2022-06-01","1.21"
"2022-06-02","1.12"
"2022-06-03","1.16"
"2022-06-04","1.11"
"2022-06-05","1.02"
"2022-06-06","0.96"
"2022-06-07","0.95"
"2022-06-08","0.97"
"2022-06-09","0.82"
"2022-06-10","0.72"
"2022-06-11","0.66"
"2022-06-12","0.64"
"2022-06-13","0.65"
"2022-06-14","0.65"
"2022-06-15","0.66"
"2022-06-16","0.62"
"2022-06-17","0.60"
"2022-06-18","0.58"
"2022-06-19","0.57"
"2022-06-20","0.54"
"2022-06-21","0.52"
"2022-06-22","0.54"
"2022-06-23","0.53"
"2022-06-24","0.51"
"2022-06-25","0.49"
"2022-06-26","0.47"
"2022-06-27","0.46"
"2022-06-28","0.70"
"2022-06-29","0.69"
"2022-06-30","0.55"
"2022-07-01","0.50"
"2022-07-02","0.47"
"2022-07-03","0.45"
"2022-07-04","0.50"
"2022-07-05","0.44"
"2022-07-06","0.42"
"2022-07-07","0.42"
"2022-07-08","0.37"
"2022-07-09","0.35"
"2022-07-10","0.36"
"2022-07-11","0.35"
"2022-07-12","0.36"
"2022-07-13","0.37"
"2022-07-14","0.36"
"2022-07-15","0.33"
"2022-07-16","0.34"
"2022-07-17","0.35"
"2022-07-18","0.34"
"2022-07-19","0.33"
"2022-07-20","0.30"
"2022-07-21","0.29"
"2022-07-22","0.29"
"2022-07-23","0.29"
"2022-07-24","0.30"
"2022-07-25","0.30"
"2022-07-26","0.27"
"2022-07-27","1.35"
"2022-07-28","0.53"
"2022-07-29","0.60"
"2022-07-30","0.44"
"2022-07-31","0.36"
"2022-08-01","0.33"
"2022-08-02","0.33"
"2022-08-03","0.33"
"2022-08-04","0.31"
"2022-08-05","0.32"
"2022-08-06","0.32"
"2022-08-07","0.35"
"2022-08-08","0.36"
"2022-08-09","0.31"
"2022-08-10","0.30"
"2022-08-11","0.47"
"2022-08-12","0.34"
"2022-08-13","0.32"
"2022-08-14","0.33"
"2022-08-15","0.30"
"2022-08-16","0.30"
"2022-08-17","0.32"
"2022-08-18","0.55"
"2022-08-19","0.74"
"2022-08-20","0.42"
"2022-08-21","0.36"
"2022-08-22","0.33"
"2022-08-23","0.31"
"2022-08-24","0.30"
"2022-08-25","0.29"
"2022-08-26","0.30"
"2022-08-27","0.30"
"2022-08-28","0.29"
"2022-08-29","0.30"
"2022-08-30","0.30"
"2022-08-31","0.42"
"2022-09-01","0.32"
"2022-09-02","0.32"
"2022-09-03","0.31"
"2022-09-04","0.30"
"2022-09-05","0.29"
"2022-09-06","0.28"
"2022-09-07","0.29"
"2022-09-08","0.27"
"2022-09-09","0.23"
"2022-09-10","0.23"
"2022-09-11","0.23"
"2022-09-12","0.23"
"2022-09-13","0.24"
"2022-09-14","0.24"
"2022-09-15","0.26"
"2022-09-16","0.23"
"2022-09-17","0.21"
"2022-09-18","0.20"
"2022-09-19","0.20"
"2022-09-20","0.20"
"2022-09-21","0.22"
"2022-09-22","0.22"
"2022-09-23","0.20"
"2022-09-24","0.25"
"2022-09-25","0.28"
"2022-09-26","0.24"
"2022-09-27","0.22"
"2022-09-28","0.22"
"2022-09-29","0.22"
"2022-09-30","0.25"
"2022-10-01","0.26"
"2022-10-02","0.22"
"2022-10-03","0.19"
"2022-10-04","0.21"
"2022-10-05","0.22"
"2022-10-06","0.21"
"2022-10-07","0.21"
"2022-10-08","0.22"
"2022-10-09","0.42"
"2022-10-10","0.81"
"2022-10-11","0.66"
"2022-10-12","0.47"
"2022-10-13","0.40"
"2022-10-14","0.37"
"2022-10-15","0.34"
"2022-10-16","0.32"
"2022-10-17","0.29"
"2022-10-18","0.28"
"2022-10-19","0.28"
"2022-10-20","0.28"
"2022-10-21","0.30"
"2022-10-22","0.40"
"2022-10-23","0.36"
"2022-10-24","0.33"
"2022-10-25","0.31"
"2022-10-26","0.29"
"2022-10-27","0.28"
"2022-10-28","0.26"
"2022-10-29","0.24"
"2022-10-30","0.24"
"2022-10-31","0.23"
"2022-11-01","0.29"
"2022-11-02","0.29"
"2022-11-03","0.30"
"2022-11-04","0.70"
"2022-11-05","0.69"
"2022-11-06","0.50"
"2022-11-07","0.45"
"2022-11-08","0.43"
"2022-11-09","0.49"
"2022-11-10","1.22"
"2022-11-11","0.82"
"2022-11-12","0.57"
"2022-11-13","0.53"
"2022-11-14","0.49"
"2022-11-15","0.48"
"2022-11-16","0.53"
"2022-11-17","0.51"
"2022-11-18","0.43"
"2022-11-19","0.41"
"2022-11-20","0.37"
"2022-11-21","0.35"
"2022-11-22","0.39"
"2022-11-23","0.34"
"2022-11-24","0.31"
"2022-11-25","0.31"
"2022-11-26","0.30"
"2022-11-27","0.29"
"2022-11-28","0.29"
"2022-11-29","0.32"
"2022-11-30","0.30"
"2022-12-01","0.29"
"2022-12-02","0.29"
"2022-12-03","0.35"
"2022-12-04","0.35"
"2022-12-05","0.38"
"2022-12-06","0.34"
"2022-12-07","0.32"
"2022-12-08","0.32"
"2022-12-09","0.37"
"2022-12-10","0.41"
"2022-12-11","0.38"
"2022-12-12","0.34"
"2022-12-13","0.34"
"2022-12-14","0.33"
"2022-12-15","0.36"
"2022-12-16","0.34"
"2022-12-17","0.39"
"2022-12-18","0.39"
"2022-12-19","0.37"
"2022-12-20","0.36"
"2022-12-21","0.36"
"2022-12-22","0.46"
"2022-12-23","0.66"
"2022-12-24","1.45"
"2022-12-25","1.42"
"2022-12-26","1.19"
"2022-12-27","1.04"
"2022-12-28","0.89"
"2022-12-29","0.76"
"2022-12-30","0.67"
"2022-12-31","0.59"
