"DATA","Portata fiume (m³/s)"
"2021-05-22","4.03"
"2021-05-23","3.22"
"2021-05-24","3.26"
"2021-05-25","2.82"
"2021-05-26","2.83"
"2021-05-27","2.85"
"2021-05-28","2.57"
"2021-05-29","2.80"
"2021-05-30","2.90"
"2021-05-31","2.74"
"2021-06-01","2.63"
"2021-06-02","2.52"
"2021-06-03","2.33"
"2021-06-04","2.47"
"2021-06-05","2.67"
"2021-06-06","2.47"
"2021-06-07","2.51"
"2021-06-08","2.79"
"2021-06-09","3.83"
"2021-06-10","3.38"
"2021-06-11","3.29"
"2021-06-12","3.28"
"2021-06-13","3.30"
"2021-06-14","3.19"
"2021-06-15","3.05"
"2021-06-16","3.38"
"2021-06-17","3.65"
"2021-06-18","3.04"
"2021-06-19","2.77"
"2021-06-20","2.49"
"2021-06-21","2.36"
"2021-06-22","2.04"
"2021-06-23","1.96"
"2021-06-24","1.81"
"2021-06-25","1.67"
"2021-06-26","1.45"
"2021-06-27","1.28"
"2021-06-28","1.12"
"2021-06-29","1.03"
"2021-06-30","0.95"
"2021-07-01","0.92"
"2021-07-02","0.95"
"2021-07-03","0.98"
"2021-07-04","0.95"
"2021-07-05","0.95"
"2021-07-06","0.97"
"2021-07-07","1.03"
"2021-07-08","0.97"
"2021-07-09","0.94"
"2021-07-10","0.95"
"2021-07-11","0.97"
"2021-07-12","0.97"
"2021-07-13","0.97"
"2021-07-14","0.93"
"2021-07-15","0.96"
"2021-07-16","0.94"
"2021-07-17","0.92"
"2021-07-18","0.92"
"2021-07-19","0.96"
"2021-07-20","0.98"
"2021-07-21","0.98"
"2021-07-22","0.95"
"2021-07-23","0.93"
"2021-07-24","0.97"
"2021-07-25","0.94"
"2021-07-26","0.92"
"2021-07-27","0.93"
"2021-07-28","0.91"
"2021-07-29","0.97"
"2021-07-30","0.96"
"2021-07-31","1.00"
"2021-08-01","0.93"
"2021-08-02","0.87"
"2021-08-03","0.84"
"2021-08-04","0.91"
"2021-08-05","0.82"
"2021-08-06","0.82"
"2021-08-07","0.86"
"2021-08-08","0.75"
"2021-08-09","0.81"
"2021-08-10","0.84"
"2021-08-11","0.85"
"2021-08-12","0.85"
"2021-08-13","0.86"
"2021-08-14","0.85"
"2021-08-15","0.82"
"2021-08-16","0.77"
"2021-08-17","0.86"
"2021-08-18","0.89"
"2021-08-19","0.92"
"2021-08-20","0.91"
"2021-08-21","0.92"
"2021-08-22","0.89"
"2021-08-23","0.89"
"2021-08-24","0.97"
"2021-08-25","0.94"
"2021-08-26","0.94"
"2021-08-27","0.91"
"2021-08-28","0.89"
"2021-08-29","0.87"
"2021-08-30","0.86"
"2021-08-31","0.88"
"2021-09-01","0.87"
"2021-09-02","0.89"
"2021-09-03","0.88"
"2021-09-04","0.87"
"2021-09-05","0.93"
"2021-09-06","0.95"
"2021-09-07","0.90"
"2021-09-08","0.87"
"2021-09-09","0.88"
"2021-09-10","0.87"
"2021-09-11","0.84"
"2021-09-12","0.87"
"2021-09-13","0.83"
"2021-09-14","0.85"
"2021-09-15","0.92"
"2021-09-16","0.92"
"2021-09-17","0.86"
"2021-09-18","0.85"
"2021-09-19","0.80"
"2021-09-20","0.70"
"2021-09-21","0.58"
"2021-09-22","0.57"
"2021-09-23","0.56"
"2021-09-24","0.56"
"2021-09-25","0.59"
"2021-09-26","1.41"
"2021-09-27","0.99"
"2021-09-28","0.56"
"2021-09-29","0.54"
"2021-09-30","0.50"
"2021-10-01","0.52"
"2021-10-02","0.53"
"2021-10-03","0.56"
"2021-10-04","0.95"
"2021-10-05","2.00"
"2021-10-06","2.33"
"2021-10-07","1.54"
"2021-10-08","0.57"
"2021-10-09","0.57"
"2021-10-10","0.50"
"2021-10-11","0.47"
"2021-10-12","0.50"
"2021-10-13","0.48"
"2021-10-14","0.48"
"2021-10-15","0.51"
"2021-10-16","0.48"
"2021-10-17","0.47"
"2021-10-18","0.46"
"2021-10-19","0.46"
"2021-10-20","0.48"
"2021-10-21","0.51"
"2021-10-22","0.47"
"2021-10-23","0.49"
"2021-10-24","0.51"
"2021-10-25","0.49"
"2021-10-26","0.48"
"2021-10-27","0.50"
"2021-10-28","0.50"
"2021-10-29","0.50"
"2021-10-30","0.55"
"2021-10-31","0.57"
"2021-11-01","0.79"
"2021-11-02","0.56"
"2021-11-03","0.58"
"2021-11-04","0.55"
"2021-11-05","0.53"
"2021-11-06","0.52"
"2021-11-07","0.50"
"2021-11-08","0.50"
"2021-11-09","0.55"
"2021-11-10","0.70"
"2021-11-11","0.72"
"2021-11-12","0.61"
"2021-11-13","0.57"
"2021-11-14","0.55"
"2021-11-15","0.71"
"2021-11-16","0.72"
"2021-11-17","0.71"
"2021-11-18","0.66"
"2021-11-19","0.60"
"2021-11-20","0.56"
"2021-11-21","0.55"
"2021-11-22","0.57"
"2021-11-23","0.56"
"2021-11-24","0.56"
"2021-11-25","0.54"
"2021-11-26","0.54"
"2021-11-27","0.51"
"2021-11-28","0.52"
"2021-11-29","0.49"
"2021-11-30","0.49"
"2021-12-01","0.48"
"2021-12-02","0.51"
"2021-12-03","0.50"
"2021-12-04","0.49"
"2021-12-05","0.47"
"2021-12-06","0.48"
"2021-12-07","0.48"
"2021-12-08","0.52"
"2021-12-09","0.47"
"2021-12-10","0.47"
"2021-12-11","0.46"
"2021-12-12","0.45"
"2021-12-13","0.44"
"2021-12-14","0.44"
"2021-12-15","0.44"
"2021-12-16","0.45"
"2021-12-17","0.45"
"2021-12-18","0.45"
"2021-12-19","0.42"
"2021-12-20","0.42"
"2021-12-21","0.47"
"2021-12-22","0.49"
"2021-12-23","0.49"
"2021-12-24","0.46"
"2021-12-25","0.54"
"2021-12-26","0.50"
"2021-12-27","0.49"
"2021-12-28","0.50"
"2021-12-29","0.48"
"2021-12-30","0.44"
"2021-12-31","0.43"
"2022-01-01","0.36"
"2022-01-02","0.40"
"2022-01-03","0.38"
"2022-01-04","0.44"
"2022-01-05","0.43"
"2022-01-06","0.43"
"2022-01-07","0.43"
"2022-01-08","0.41"
"2022-01-09","0.40"
"2022-01-10","0.42"
"2022-01-11","0.40"
"2022-01-12","0.41"
"2022-01-13","0.40"
"2022-01-14","0.35"
"2022-01-15","0.34"
"2022-01-16","0.37"
"2022-01-17","0.37"
"2022-01-18","0.37"
"2022-01-19","0.39"
"2022-01-20","0.40"
"2022-01-21","0.39"
"2022-01-22","0.37"
"2022-01-23","0.36"
"2022-01-24","0.36"
"2022-01-25","0.39"
"2022-01-26","0.35"
"2022-01-27","0.34"
"2022-01-28","0.34"
"2022-01-29","0.37"
"2022-01-30","0.33"
"2022-01-31","0.34"
"2022-02-01","0.37"
"2022-02-02","0.35"
"2022-02-03","0.37"
"2022-02-04","0.40"
"2022-02-05","0.39"
"2022-02-06","0.37"
"2022-02-07","0.37"
"2022-02-08","0.38"
"2022-02-09","0.38"
"2022-02-10","0.40"
"2022-02-11","0.40"
"2022-02-12","0.38"
"2022-02-13","0.39"
"2022-02-14","0.40"
"2022-02-15","0.38"
"2022-02-16","0.36"
"2022-02-17","0.35"
"2022-02-18","0.34"
"2022-02-19","0.38"
"2022-02-20","0.35"
"2022-02-21","0.35"
"2022-02-22","0.34"
"2022-02-23","0.31"
"2022-02-24","0.34"
"2022-02-25","0.32"
"2022-02-26","0.31"
"2022-02-27","0.30"
"2022-02-28","0.29"
"2022-03-01","0.32"
"2022-03-02","0.31"
"2022-03-03","0.33"
"2022-03-04","0.33"
"2022-03-05","0.34"
"2022-03-06","0.33"
"2022-03-07","0.31"
"2022-03-08","0.67"
"2022-03-09","0.31"
"2022-03-10","0.30"
"2022-03-11","0.34"
"2022-03-12","0.34"
"2022-03-13","0.36"
"2022-03-14","0.34"
"2022-03-15","0.38"
"2022-03-16","0.40"
"2022-03-17","0.42"
"2022-03-18","0.44"
"2022-03-19","0.39"
"2022-03-20","0.36"
"2022-03-21","0.36"
"2022-03-22","0.35"
"2022-03-23","0.35"
"2022-03-24","0.33"
"2022-03-25","0.33"
"2022-03-26","0.34"
"2022-03-27","0.36"
"2022-03-28","0.33"
"2022-03-29","0.34"
"2022-03-30","0.38"
"2022-03-31","0.35"
"2022-04-01","0.34"
"2022-04-02","0.37"
"2022-04-03","0.34"
"2022-04-04","0.34"
"2022-04-05","0.34"
"2022-04-06","0.39"
"2022-04-07","0.37"
"2022-04-08","0.37"
"2022-04-09","0.34"
"2022-04-10","0.33"
"2022-04-11","0.34"
"2022-04-12","0.36"
"2022-04-13","0.37"
"2022-04-14","0.37"
"2022-04-15","0.37"
"2022-04-16","0.37"
"2022-04-17","0.36"
"2022-04-18","0.36"
"2022-04-19","0.37"
"2022-04-20","0.42"
"2022-04-21","0.46"
"2022-04-22","0.43"
"2022-04-23","0.51"
"2022-04-24","0.48"
"2022-04-25","0.45"
"2022-04-26","0.40"
"2022-04-27","0.40"
"2022-04-28","0.39"
"2022-04-29","0.39"
"2022-04-30","0.41"
"2022-05-01","0.41"
"2022-05-02","0.41"
"2022-05-03","0.42"
"2022-05-04","0.41"
"2022-05-05","0.46"
"2022-05-06","0.50"
"2022-05-07","0.51"
"2022-05-08","0.62"
"2022-05-09","0.53"
"2022-05-10","0.43"
"2022-05-11","0.43"
"2022-05-12","0.43"
"2022-05-13","0.45"
"2022-05-14","0.48"
"2022-05-15","0.46"
"2022-05-16","0.44"
"2022-05-17","0.43"
"2022-05-18","0.60"
"2022-05-19","0.64"
"2022-05-20","0.46"
"2022-05-21","0.42"
"2022-05-22","0.46"
"2022-05-23","0.43"
"2022-05-24","0.39"
"2022-05-25","0.41"
"2022-05-26","0.38"
"2022-05-27","0.36"
"2022-05-28","0.36"
"2022-05-29","0.39"
"2022-05-30","0.36"
"2022-05-31","0.35"
"2022-06-01","0.39"
"2022-06-02","0.40"
"2022-06-03","0.45"
"2022-06-04","0.41"
"2022-06-05","0.39"
"2022-06-06","0.40"
"2022-06-07","0.39"
"2022-06-08","0.41"
"2022-06-09","0.36"
"2022-06-10","0.36"
"2022-06-11","0.39"
"2022-06-12","0.36"
"2022-06-13","0.37"
"2022-06-14","0.41"
"2022-06-15","0.43"
"2022-06-16","0.42"
"2022-06-17","0.41"
"2022-06-18","0.42"
"2022-06-19","0.43"
"2022-06-20","0.42"
"2022-06-21","0.41"
"2022-06-22","0.46"
"2022-06-23","0.43"
"2022-06-24","0.40"
"2022-06-25","0.40"
"2022-06-26","0.42"
"2022-06-27","0.43"
"2022-06-28","0.48"
"2022-06-29","0.44"
"2022-06-30","0.41"
"2022-07-01","0.42"
"2022-07-02","0.43"
"2022-07-03","0.43"
"2022-07-04","0.43"
"2022-07-05","0.43"
"2022-07-06","0.44"
"2022-07-07","0.46"
"2022-07-08","0.41"
"2022-07-09","0.42"
"2022-07-10","0.45"
"2022-07-11","0.45"
"2022-07-12","0.45"
"2022-07-13","0.45"
"2022-07-14","0.45"
"2022-07-15","0.44"
"2022-07-16","0.43"
"2022-07-17","0.45"
"2022-07-18","0.52"
"2022-07-19","0.51"
"2022-07-20","0.45"
"2022-07-21","0.44"
"2022-07-22","0.45"
"2022-07-23","0.45"
"2022-07-24","0.44"
"2022-07-25","0.44"
"2022-07-26","0.42"
"2022-07-27","0.45"
"2022-07-28","0.45"
"2022-07-29","0.45"
"2022-07-30","0.42"
"2022-07-31","0.42"
"2022-08-01","0.43"
"2022-08-02","0.42"
"2022-08-03","0.44"
"2022-08-04","0.46"
"2022-08-05","0.47"
"2022-08-06","0.45"
"2022-08-07","0.60"
"2022-08-08","0.50"
"2022-08-09","0.51"
"2022-08-10","0.49"
"2022-08-11","0.49"
"2022-08-12","0.62"
"2022-08-13","0.46"
"2022-08-14","0.47"
"2022-08-15","0.44"
"2022-08-16","0.44"
"2022-08-17","0.48"
"2022-08-18","0.54"
"2022-08-19","0.47"
"2022-08-20","0.44"
"2022-08-21","0.43"
"2022-08-22","0.42"
"2022-08-23","0.43"
"2022-08-24","0.43"
"2022-08-25","0.48"
"2022-08-26","0.59"
"2022-08-27","0.49"
"2022-08-28","0.48"
"2022-08-29","0.47"
"2022-08-30","0.49"
"2022-08-31","0.51"
"2022-09-01","0.59"
"2022-09-02","0.63"
"2022-09-03","0.64"
"2022-09-04","0.63"
"2022-09-05","0.59"
"2022-09-06","0.60"
"2022-09-07","0.60"
"2022-09-08","0.56"
"2022-09-09","0.48"
"2022-09-10","0.51"
"2022-09-11","0.54"
"2022-09-12","0.53"
"2022-09-13","0.55"
"2022-09-14","0.80"
"2022-09-15","0.73"
"2022-09-16","0.56"
"2022-09-17","0.51"
"2022-09-18","0.49"
"2022-09-19","0.47"
"2022-09-20","0.49"
"2022-09-21","0.55"
"2022-09-22","0.53"
"2022-09-23","0.50"
"2022-09-24","0.60"
"2022-09-25","0.55"
"2022-09-26","0.49"
"2022-09-27","0.48"
"2022-09-28","0.52"
"2022-09-29","0.51"
"2022-09-30","0.57"
"2022-10-01","0.53"
"2022-10-02","0.49"
"2022-10-03","0.45"
"2022-10-04","0.49"
"2022-10-05","0.51"
"2022-10-06","0.50"
"2022-10-07","0.50"
"2022-10-08","0.56"
"2022-10-09","0.69"
"2022-10-10","0.64"
"2022-10-11","0.54"
"2022-10-12","0.56"
"2022-10-13","0.54"
"2022-10-14","0.54"
"2022-10-15","0.51"
"2022-10-16","0.54"
"2022-10-17","0.53"
"2022-10-18","0.51"
"2022-10-19","0.44"
"2022-10-20","0.49"
"2022-10-21","0.62"
"2022-10-22","0.60"
"2022-10-23","0.57"
"2022-10-24","0.56"
"2022-10-25","0.55"
"2022-10-26","0.58"
"2022-10-27","0.57"
"2022-10-28","0.54"
"2022-10-29","0.53"
"2022-10-30","0.51"
"2022-10-31","0.51"
"2022-11-01","0.63"
"2022-11-02","0.63"
"2022-11-03","0.73"
"2022-11-04","0.74"
"2022-11-05","0.64"
"2022-11-06","0.59"
"2022-11-07","0.57"
"2022-11-08","0.82"
"2022-11-09","0.61"
"2022-11-10","0.63"
"2022-11-11","0.59"
"2022-11-12","0.54"
"2022-11-13","0.55"
"2022-11-14","0.57"
"2022-11-15","0.58"
"2022-11-16","0.59"
"2022-11-17","0.56"
"2022-11-18","0.55"
"2022-11-19","0.52"
"2022-11-20","0.54"
"2022-11-21","0.51"
"2022-11-22","0.53"
"2022-11-23","0.52"
"2022-11-24","0.50"
"2022-11-25","0.54"
"2022-11-26","0.52"
"2022-11-27","0.54"
"2022-11-28","0.55"
"2022-11-29","0.57"
"2022-11-30","0.57"
"2022-12-01","0.55"
"2022-12-02","0.55"
"2022-12-03","0.59"
"2022-12-04","0.56"
"2022-12-05","0.57"
"2022-12-06","0.53"
"2022-12-07","0.51"
"2022-12-08","0.49"
"2022-12-09","0.51"
"2022-12-10","0.49"
"2022-12-11","0.44"
"2022-12-12","0.60"
"2022-12-13","0.47"
"2022-12-14","0.49"
"2022-12-15","0.55"
"2022-12-16","0.52"
"2022-12-17","0.49"
"2022-12-18","0.48"
"2022-12-19","0.50"
"2022-12-20","0.49"
"2022-12-21","0.53"
"2022-12-22","0.51"
"2022-12-23","0.61"
"2022-12-24","0.62"
"2022-12-25","0.59"
"2022-12-26","0.56"
"2022-12-27","0.49"
"2022-12-28","0.52"
"2022-12-29","0.52"
"2022-12-30","0.52"
"2022-12-31","0.51"
